Host Id,Host Since,Name,Neighbourhood ,Property Type,Room Type,Zipcode,Beds,Review Scores Rating,Review Scores Rating (bin),Price,Number of Records,Number Of Reviews
12738054,3/2/2014,Large Private Room in Greenpoint,Brooklyn,Apartment,Private room,11222,1,,,95,1,0
12720552,3/2/2014,Large room in Bushwick,Brooklyn,Apartment,Private room,11237,3,,,125,1,0
12720552,3/2/2014,Room available in BUSHWICK!,Brooklyn,Apartment,Private room,11237,2,,,60,1,0
12730719,3/2/2014,Charming bedroom in LES / Chinatown,Manhattan,Apartment,Private room,10002,1,,,130,1,0
12718658,3/2/2014,Shared Apt in NYC Close to Metro,Queens,Apartment,Shared room,11372,1,,,75,1,0
12763171,3/3/2014,Hipster Chic in Williamsburg,Brooklyn,Apartment,Entire home/apt,11211,1,,,135,1,0
12757332,3/3/2014,1000 square feet of Luxury!,Manhattan,Apartment,Entire home/apt,10004,2,,,350,1,0
12762559,3/3/2014,"1BR, elevator, kitchen, doorman!",Manhattan,Apartment,Entire home/apt,10128,1,,,150,1,0
12749383,3/3/2014,Huge room in East Williamsburg,Brooklyn,Apartment,Private room,11206,1,,,60,1,0
12764940,3/3/2014,"Artist Loft In Bushwick, Brooklyn",Brooklyn,Loft,Private room,11206,1,,,95,1,0
12762193,3/3/2014,Spacious Apartment in Wash Heights,Manhattan,Apartment,Private room,10032,1,,,60,1,0
12764250,3/3/2014,1BR (IN 2BR FLEX) - MANHATTAN FIDI,Manhattan,Apartment,Private room,10038,1,,,125,1,0
12796091,3/4/2014,Sunny 1 bedroom in Brooklyn!,Brooklyn,Apartment,Entire home/apt,11238,1,,,90,1,0
12811597,3/4/2014,Private furnished light room in NYC,Manhattan,Apartment,Private room,10009,1,,,110,1,0
12829944,3/5/2014,Artist's home in Williamsburg,Brooklyn,Apartment,Entire home/apt,11249,3,,,180,1,0
12839050,3/5/2014,Fantastic NY Loft in trendy place,Brooklyn,Apartment,Entire home/apt,11249,2,,,210,1,1
12845382,3/5/2014,"BIG private Room ""Bedstuy/Brookly""",Brooklyn,Apartment,Private room,11233,1,,,55,1,0
12844657,3/5/2014,"Cozy, Modern & Clean Lofty Room",Brooklyn,Apartment,Private room,11237,1,,,67,1,1
12838834,3/5/2014,Bright Bedroom in East Village,Manhattan,Apartment,Private room,10003,1,,,160,1,0
12838014,3/5/2014,Private Bedroom - Murray Hill,Manhattan,Apartment,Private room,10016,1,,,115,1,0
12858875,3/6/2014,Brooklyn Small 1 Bedroom Apartment,Brooklyn,Apartment,Entire home/apt,11217,1,,,149,1,0
12858875,3/6/2014,Mornside Heights 1 Bedroom,Manhattan,Apartment,Entire home/apt,10027,1,,,190,1,0
12866776,3/6/2014,Big Sunny Artist's Loft,Brooklyn,Apartment,Private room,11206,1,,,80,1,0
12866178,3/6/2014,Bright & spacious room in Brooklyn!,Brooklyn,Apartment,Private room,11207,1,,,65,1,0
12866178,3/6/2014,Charming & bright room in Brooklyn!,Brooklyn,Apartment,Private room,11207,1,,,55,1,0
12877328,3/6/2014,Private West Village Bedroom,Manhattan,Apartment,Private room,10012,1,,,99,1,0
12864757,3/6/2014,private Room/Off Broadway,Queens,Apartment,Private room,,1,,,60,1,0
12888186,3/7/2014,Charming One Bed Room Studio Loft,Brooklyn,Apartment,Entire home/apt,11205,1,,,95,1,0
12886903,3/7/2014,"East Village, Clean/Easy Living 1BR",Manhattan,Apartment,Entire home/apt,10003,2,,,172,1,1
12904034,3/7/2014,Sunny Apt in Prime Location,Queens,Apartment,Entire home/apt,11101,1,,,115,1,0
12896667,3/7/2014,Private Chelsea Loft Bedroom,Manhattan,Apartment,Private room,10011,1,,,80,1,0
12921073,3/8/2014,Private large one bedroom -,Manhattan,Apartment,Entire home/apt,10028,1,,,150,1,0
12921073,3/8/2014,Private One Bedroom Prime Location,Manhattan,Apartment,Entire home/apt,10028,1,,,159,1,0
12950555,3/9/2014,COZY 2 BR IN THE BEST AREA OF NYC!,Manhattan,Apartment,Private room,10021,3,,,140,1,0
12970318,3/9/2014,"Bright, Sunny Room w/ Private Bath",Queens,Apartment,Private room,11375,1,,,65,1,0
12991700,3/10/2014,Beautiful 3BR/2Bath in Williamsburg,Brooklyn,Apartment,Entire home/apt,11206,4,,,249,1,0
12994664,3/10/2014,Beautiful Apt in prime Williamsburg,Brooklyn,Apartment,Entire home/apt,11211,2,,,200,1,0
12990331,3/10/2014,Designers' Studio in Chelsea,Manhattan,Apartment,Entire home/apt,10011,1,,,175,1,0
13001320,3/10/2014,"A Palace in Nolita- loft, garden",Manhattan,Apartment,Entire home/apt,10012,1,,,500,1,0
12995701,3/10/2014,Private & Quaint West Village Gem!,Manhattan,Apartment,Entire home/apt,10014,1,,,195,1,0
12989026,3/10/2014,available august 18,Manhattan,Apartment,Private room,10027,1,,,60,1,0
13029088,3/11/2014,Come get it ALL..in BROOKLYN,Brooklyn,Apartment,Entire home/apt,11225,1,,,120,1,0
13037911,3/11/2014,Perfect Loft Steps from Wythe Hotel,Brooklyn,Apartment,Entire home/apt,11249,1,,,216,1,0
13008402,3/11/2014,Modern 1000sf Union Square Condo,Manhattan,Apartment,Entire home/apt,10003,1,,,299,1,0
13034598,3/11/2014,Studio in Midtown,Manhattan,Apartment,Entire home/apt,10018,1,,,146,1,0
13032658,3/11/2014,Nice Groundstone,Manhattan,Apartment,Private room,10035,1,,,80,1,0
13032367,3/11/2014,Beautiful Sunny Bedroom on UES,Manhattan,Apartment,Private room,10065,1,,,230,1,0
13072598,3/12/2014,Brand new aprt in Chelsea,Manhattan,Apartment,Entire home/apt,10011,1,,,230,1,0
13078409,3/12/2014,Hookedup! Stunning Apt Nxt 2 SubwaY,Manhattan,Apartment,Entire home/apt,10030,2,,,87,1,1
13086964,3/13/2014,Modern Chelsea 1 BR Apartment,Manhattan,Apartment,Entire home/apt,10011,1,,,235,1,0
13097233,3/13/2014,Great Room on the Upper West Side,Manhattan,Apartment,Private room,10024,1,,,110,1,0
13125674,3/14/2014,Huge room in South Prospect Park,Brooklyn,Apartment,Private room,11226,1,,,50,1,0
13137787,3/14/2014,1 BR Chelsea Gem--Best Location!,Manhattan,Apartment,Private room,10011,1,,,129,1,0
13140586,3/14/2014,NYC Guest House- Harlem Nights,Manhattan,Apartment,Private room,10027,1,,,110,1,0
13124325,3/14/2014,Wash Hts/Upper Manhat. Private Room,Manhattan,Apartment,Private room,10032,1,,,50,1,0
13127627,3/14/2014,Big Living Room in Brooklyn for NYC,Brooklyn,Apartment,Shared room,11230,1,,,48,1,0
13141856,3/15/2014,Private bedroom with en suite,Brooklyn,Apartment,Private room,11225,1,,,75,1,0
13151209,3/15/2014,Cozy quiet home-away-from-home :),Queens,Apartment,Private room,11237,1,,,70,1,0
13197498,3/16/2014,Studio for Winter at 108th&Broadway,Manhattan,Apartment,Entire home/apt,10025,2,,,150,1,0
13180975,3/16/2014,Gorgeous 1 BD in heart of the UES,Manhattan,Apartment,Entire home/apt,10028,1,,,145,1,1
13191575,3/16/2014,Evthing is awesome,Brooklyn,Apartment,Private room,11211,1,,,55,1,0
13168907,3/16/2014,Sunny Room in Crown Heights,Brooklyn,Apartment,Private room,11213,1,,,46,1,0
13208084,3/17/2014,Cozy Private room in 4 bedroom apt,Brooklyn,Apartment,Private room,11216,1,,,75,1,0
13217925,3/17/2014,Private Room in Greenwich Village,Manhattan,Apartment,Private room,10012,1,,,110,1,0
13278328,3/18/2014,Charming Apartment w Great Location,Manhattan,Apartment,Entire home/apt,10003,2,,,239,1,0
13246568,3/18/2014,Spacious Brooklyn Room! Huge home!,Brooklyn,Apartment,Private room,11206,1,,,55,1,0
13278328,3/18/2014,Charming Bedroom w/ Great Location,Manhattan,Apartment,Private room,10003,1,,,99,1,0
13257873,3/18/2014,NYC Apartment  !!!,Manhattan,Apartment,Private room,10016,1,,,250,1,0
13309979,3/19/2014,Tourist love this midtown Apt!,Manhattan,Apartment,Entire home/apt,10016,1,,,350,1,0
13323628,3/19/2014,Beautiful Sunny Upper Westside Apt,Manhattan,Apartment,Entire home/apt,10024,1,,,220,1,0
13299977,3/19/2014,Lovely Apartment In Manhattan,Manhattan,Apartment,Entire home/apt,10030,3,,,185,1,0
13320340,3/19/2014,"Beautiful, Oversize Bedroom",Brooklyn,Apartment,Private room,11211,1,,,175,1,0
13301626,3/19/2014,1br in high rise luxury bldng in NY,Manhattan,Apartment,Private room,10001,1,,,150,1,0
13343955,3/20/2014,19th Century Charmer - Clinton Hill,Brooklyn,Apartment,Entire home/apt,11238,2,,,215,1,0
13325162,3/20/2014,One bedroom in Greenwich Village,Manhattan,Apartment,Entire home/apt,10014,1,,,180,1,0
13342432,3/20/2014,Midtown west duplex with terrace,Manhattan,Apartment,Entire home/apt,10019,2,,,450,1,0
13345930,3/20/2014,Modern / Clean ONE BEDROOM on UES,Manhattan,Apartment,Entire home/apt,10075,1,,,160,1,0
13341919,3/20/2014,Cozy Room in UES Apartment,Manhattan,Apartment,Private room,10128,1,,,65,1,0
13389173,3/21/2014,Modern apartment - NOHO/SOHO,Manhattan,Apartment,Entire home/apt,10012,1,,,220,1,0
13391703,3/21/2014,Private Room in Greenwich Village,Manhattan,Apartment,Private room,10012,1,,,75,1,0
13407785,3/22/2014,Unique waterfront location in NYC,Bronx,House,Entire home/apt,10465,2,,,150,1,0
13404790,3/22/2014,1 Bedroom Apt in East Village,Manhattan,Apartment,Entire home/apt,10003,1,,,90,1,1
13423087,3/22/2014,Spacious Kid friendly 2 bedroom!,Manhattan,Apartment,Entire home/apt,10016,2,,,400,1,0
13417903,3/22/2014,Quiet Studio in Mid-town East,Manhattan,Apartment,Entire home/apt,10022,1,,,275,1,0
13420595,3/22/2014,Bedroom in prime Williamsburg,Brooklyn,Apartment,Private room,11211,1,,,65,1,0
13417741,3/22/2014,Master bedroom 15 mins to Manhattan,Queens,Apartment,Private room,11106,1,,,100,1,0
13452050,3/23/2014,Beautiful&Modern LARGE 1bd+Balcony,Brooklyn,Apartment,Entire home/apt,11222,1,,,150,1,0
13451045,3/23/2014,Pull-out Sofa in Our Living Room,Brooklyn,Apartment,Private room,,1,,,35,1,0
13460098,3/23/2014,Beautiful 1 Bedrm Suite/Ocean view,Staten Island,Apartment,Private room,10301,1,,,95,1,0
13479257,3/24/2014,"Bright, quiet home in hip Brooklyn!",Brooklyn,Apartment,Entire home/apt,11215,1,,,99,1,0
13484512,3/24/2014,Nicco's Room,Brooklyn,Apartment,Private room,11206,1,,,50,1,0
13504003,3/24/2014,"Comfortable modernloft , city view",Brooklyn,Loft,Private room,11221,1,,,80,1,0
13501341,3/24/2014,"Sunny, spacious room in Bushwick",Queens,Apartment,Private room,11237,1,,,45,1,0
13492573,3/24/2014,Clean and Comfortable King Bedroom,Queens,Apartment,Private room,11435,1,,,105,1,0
13524695,3/25/2014,Modern 2 BR Just Steps From Park,Brooklyn,Apartment,Entire home/apt,11211,2,,,300,1,0
13535952,3/25/2014,Beautiful Studio Near Times Square,Manhattan,Apartment,Entire home/apt,10036,1,,,300,1,0
13541243,3/25/2014,Great 2br apt min away from US OPEN,Queens,Apartment,Entire home/apt,11102,2,,,255,1,0
13544233,3/25/2014,"Good Morning, Brooklyn!",Brooklyn,Apartment,Private room,11238,1,,,75,1,0
13541481,3/25/2014,let's make a deal...,Queens,House,Shared room,11418,2,,,"2,500",1,0
13561646,3/26/2014,3 Bedroom Apartment on Ave A & 3RD,Manhattan,Apartment,Entire home/apt,10009,3,,,300,1,0
13568363,3/26/2014,"Beautiful, Spacious, Great Location",Brooklyn,Apartment,Private room,11225,1,,,37,1,0
13583451,3/26/2014,Sunny View in Hamilton Heights,Manhattan,Apartment,Private room,10030,1,,,70,1,0
13559186,3/26/2014,Clean room 15min to Midtown,Manhattan,Apartment,Private room,10031,1,,,60,1,0
13603519,3/27/2014,Historic Harlem Brownstone Apartmnt,Manhattan,Apartment,Entire home/apt,10027,2,,,148,1,0
13610384,3/27/2014,Cozy Bedroom in Astoria,Queens,Apartment,Private room,11103,1,,,90,1,0
13616961,3/27/2014,"Hell""s Kitchen Apt close to all",Manhattan,Apartment,Shared room,10019,2,,,100,1,0
13640971,3/28/2014,Gallerist Duplex-Lower East Side,Manhattan,Apartment,Entire home/apt,10002,2,,,300,1,0
13646181,3/28/2014,Female Summer Sublet Near CUMC,Manhattan,Apartment,Private room,10032,1,,,"1,100",1,0
13670790,3/29/2014,Awesome Room in Brooklyn,Brooklyn,Apartment,Private room,11216,1,,,38,1,0
13664593,3/29/2014,Private Bushwick Room (Oct Sublet),Brooklyn,Apartment,Private room,11237,1,,,65,1,0
13667779,3/29/2014,Sunny Peaceful Harlem Space,Manhattan,Apartment,Private room,10039,1,,,80,1,0
13678557,3/29/2014,Spacious/Sunny Harlem living room,Manhattan,Apartment,Shared room,10037,1,,,75,1,0
13702937,3/30/2014,Great Studio on UES (88th and 3rd),Manhattan,Apartment,Entire home/apt,10128,1,,,130,1,0
13705706,3/30/2014,1 Bedroom in Prime Williamsburg,Brooklyn,Apartment,Private room,11211,1,,,65,1,0
13713602,3/30/2014,Penthouse Master Bedroom,Brooklyn,Apartment,Private room,11222,2,,,100,1,0
13682977,3/30/2014,In the heart of Financial District,Manhattan,Apartment,Private room,10005,1,,,80,1,0
13701847,3/30/2014,Cozy Room in Harlem!,Manhattan,Apartment,Private room,10031,1,,,55,1,0
13714247,3/30/2014,Private Full Studio in NYC,Manhattan,Apartment,Private room,10044,1,,,80,1,0
13744047,3/31/2014,2BR/Sleep6 / NYC Spacious /Midtown,Manhattan,Apartment,Entire home/apt,10022,3,,,175,1,0
13755151,3/31/2014,One Bedroom Apartment,Manhattan,Apartment,Entire home/apt,10027,2,,,183,1,0
13742546,3/31/2014,Manhattan 2Bed/2Bath near A train,Manhattan,Apartment,Entire home/apt,10033,3,,,145,1,0
13755656,3/31/2014,Beautiful room in gorgeous apt.,Brooklyn,Apartment,Private room,11201,1,,,200,1,0
13753950,3/31/2014,Private Room in PRIME WILLIAMSBURG,Brooklyn,Apartment,Private room,11206,1,,,50,1,0
13753950,3/31/2014,Room w/ outdoor patio Williamsburg,Brooklyn,Apartment,Private room,11206,1,,,50,1,0
13751209,3/31/2014,Cozy colorful room in Brooklyn!,Brooklyn,Apartment,Private room,11238,1,,,50,1,0
13756822,3/31/2014,COZY/CUTE home away from home! ;),Brooklyn,Apartment,Shared room,11225,1,,,100,1,0
13779334,4/1/2014,Designer 2 bdrm multi-level duplex,Brooklyn,Apartment,Entire home/apt,11216,2,,,175,1,1
13758770,4/1/2014,"Clean, comfortable & great location",Manhattan,Apartment,Entire home/apt,10010,1,,,200,1,0
13785793,4/1/2014,"1BD in LES- charming,cozy, gr8 area",Manhattan,Apartment,Private room,10002,1,,,175,1,0
13795689,4/1/2014,spacious 3bd; near subways and bus,Manhattan,Apartment,Private room,10032,2,,,90,1,0
13770696,4/1/2014,Room in Astoria - 15 min to midtown,Queens,Apartment,Private room,11102,1,,,60,1,0
13820890,4/2/2014,Peaceful Convenience in Manhattan,Manhattan,Apartment,Entire home/apt,10016,1,,,195,1,0
13834661,4/2/2014,Cute Apartment Close to Manhattan,Queens,Apartment,Entire home/apt,11101,1,,,150,1,0
13808650,4/2/2014,Sizeable Quiet Williamsburg 1BR,Brooklyn,Apartment,Private room,11211,1,,,60,1,0
13811785,4/2/2014,Cozy Room by the Museum & Park,Brooklyn,Apartment,Private room,11225,1,,,100,1,1
13834661,4/2/2014,Cute Apt 2 Stops From Manhattan,Queens,Apartment,Shared room,11101,1,,,75,1,0
13837763,4/3/2014,Comfy and Convenient by Riverside!,Manhattan,Apartment,Entire home/apt,10025,2,,,175,1,0
13852604,4/3/2014,Private & Cozy Room in Bushwick,Brooklyn,Apartment,Private room,11221,1,,,78,1,0
13873266,4/3/2014,Comfortable Newly Renovated 1BR,Brooklyn,House,Private room,11226,1,,,120,1,0
13854894,4/3/2014,Sunny private room in 1100sqft loft,Brooklyn,Loft,Private room,11205,1,,,55,1,1
13863009,4/3/2014,BEAUTIFUL MASTERBEDROOM IN TRIBECA,Manhattan,Apartment,Private room,10013,1,,,185,1,0
13903669,4/4/2014,Amazing 2BR. Ideal for families.,Brooklyn,Apartment,Entire home/apt,11211,2,,,315,1,0
13904931,4/4/2014,1 Bdr. Apt. in Ridgewood/Bushwick,Queens,Apartment,Entire home/apt,11385,1,,,110,1,0
13875483,4/4/2014,Prime Williamsburg! Close to ALL!,Brooklyn,Apartment,Private room,11211,1,,,100,1,0
13935123,4/5/2014,Trendy Fort Greene 2 Bedroom/1 Bath,Brooklyn,Apartment,Entire home/apt,11205,1,,,130,1,0
13931159,4/5/2014,Quirky and Comfy 1BR in HARLEM,Manhattan,Apartment,Entire home/apt,10037,1,,,125,1,0
13922457,4/5/2014,Private Room in LES with rooftop,Manhattan,Apartment,Private room,10002,2,,,100,1,0
13917722,4/5/2014,Master Private Room in Midtown,Manhattan,Apartment,Private room,10019,1,,,150,1,0
13937830,4/6/2014,Spacious beautiful Studio Apartment,Manhattan,Apartment,Entire home/apt,10011,1,,,130,1,0
13946450,4/6/2014,Amazing BIG apartmet - BE AT HOME!,Queens,Apartment,Entire home/apt,11105,2,,,65,1,0
13949526,4/6/2014,Williamsburg Penthouse w/ Balcony,Brooklyn,Apartment,Private room,11206,1,,,99,1,0
13970926,4/6/2014,Explore Brooklyn (BK),Brooklyn,Apartment,Private room,11221,1,,,65,1,0
13976525,4/6/2014,Relaxed LES room w/ private bath,Manhattan,Apartment,Private room,10002,1,,,95,1,0
13967277,4/6/2014,Times Square Private Rm - luxury,Manhattan,Apartment,Private room,10036,1,,,130,1,0
13946733,4/6/2014,Historic Townhouse in Harlem,Manhattan,House,Private room,10030,1,,,300,1,0
14019268,4/7/2014,Private Bedroom in Huge Duplex,Brooklyn,Apartment,Private room,11221,1,,,75,1,0
14058098,4/8/2014,Lg apartment in Brooklyn (Bushwick),Brooklyn,Apartment,Entire home/apt,11206,3,,,159,1,0
14022205,4/8/2014,Beautiful Bedroom In Crown Heights!,Brooklyn,Apartment,Private room,11216,1,,,98,1,0
14044039,4/8/2014,Live Large and luxurious in NYC,Manhattan,Apartment,Private room,10011,4,,,500,1,0
14057347,4/8/2014,spacious room in fabulous Harlem,Manhattan,Apartment,Private room,10029,1,,,95,1,0
14042334,4/8/2014,Bright room in Uptown Broadway St,Manhattan,Apartment,Private room,10031,1,,,75,1,0
14093195,4/9/2014,Lovely Huge sunny 1bd North Bedsty,Brooklyn,Apartment,Entire home/apt,11221,1,,,80,1,0
14083909,4/9/2014,"Gorgeous,luxurious one bedroom apt",Manhattan,Apartment,Entire home/apt,10036,1,,,220,1,0
14097358,4/9/2014,Lovely Duplex in W Vill Townhouse,Manhattan,House,Entire home/apt,10014,2,,,286,1,0
14064061,4/9/2014,Large Room on 5th Ave,Brooklyn,Apartment,Private room,11217,1,,,70,1,0
14108563,4/10/2014,Design lovers Tribeca loft,Manhattan,Apartment,Entire home/apt,10013,1,,,500,1,0
14129211,4/10/2014,West Village quiet & charming 1 bed,Manhattan,Apartment,Entire home/apt,10014,1,,,176,1,0
14117248,4/10/2014,Great NYC/Queens Apt. for a Family,Queens,Apartment,Entire home/apt,11102,2,,,150,1,0
14117603,4/10/2014,CENTRAL PARK WEST Bedrm in 2BR apt,Manhattan,Apartment,Private room,10025,1,,,65,1,1
14140782,4/10/2014,Room in a 4 bedroom Apt. in Harlem,Manhattan,Apartment,Private room,10027,1,,,80,1,0
14136215,4/10/2014,Queen Bed in LARGE One Bedroom,Manhattan,Apartment,Shared room,10003,1,,,100,1,0
14152383,4/11/2014,Modern clean loft in prime Brooklyn,Brooklyn,Apartment,Entire home/apt,11231,1,,,145,1,0
14174901,4/11/2014,Central Park Treasure 3 week rental,Manhattan,Apartment,Entire home/apt,10024,1,,,150,1,0
14161203,4/11/2014,Charming 3 bedroom appartment,Manhattan,Apartment,Entire home/apt,10031,3,,,140,1,0
14175329,4/11/2014,Beautiful spacious 1-Bedroom,Manhattan,Apartment,Entire home/apt,10280,1,,,250,1,0
14158385,4/11/2014,East Village,Manhattan,Apartment,Private room,10003,3,,,100,1,0
14199417,4/12/2014,Great Crown Heights Room (w/ roof!),Brooklyn,Apartment,Private room,11216,1,,,45,1,0
14176618,4/12/2014,Beautiful and homely apartment,Brooklyn,Apartment,Private room,11238,1,,,50,1,0
14189583,4/12/2014,Confortable room in Union Square,Manhattan,Apartment,Private room,10003,1,,,120,1,0
14207387,4/12/2014,East Village Apartment & Living Rm,Manhattan,Apartment,Private room,10009,1,,,120,1,0
14242375,4/13/2014,2 Room Studio in Brooklyn,Brooklyn,Apartment,Entire home/apt,11218,2,,,150,1,1
14246854,4/13/2014,"2 bedroom, ideal for family",Brooklyn,Apartment,Entire home/apt,11225,3,,,125,1,0
14213147,4/13/2014,Charming West Village Abode,Manhattan,Apartment,Entire home/apt,10014,2,,,305,1,0
14223599,4/13/2014,Newly renovated 770sf apt. midtown,Manhattan,Apartment,Entire home/apt,10022,2,,,240,1,0
14212606,4/13/2014,Waterfront Home View New York City,Staten Island,House,Entire home/apt,10301,4,,,300,1,0
14245563,4/13/2014,Luxury Building with Balcony!,Manhattan,Apartment,Private room,10024,1,,,150,1,0
14281112,4/14/2014,Stunning 2BR - SoHo Prime Location!,Manhattan,Apartment,Entire home/apt,10012,2,,,275,1,0
14285084,4/14/2014,Beautiful stylish condo-apartment,Manhattan,Apartment,Entire home/apt,10016,1,,,280,1,0
14276620,4/14/2014,Top-floor 1-bedroom in UWS,Manhattan,Apartment,Entire home/apt,10024,1,,,120,1,0
14291580,4/14/2014,Beautiful house in Brooklyn's best,Brooklyn,House,Private room,11217,1,,,67,1,0
14291250,4/14/2014,A room in historic BedStuy,Brooklyn,House,Private room,11233,2,,,50,1,0
14291365,4/14/2014,Huge bright room with own bathroom,Manhattan,Apartment,Private room,10003,1,,,150,1,0
14281112,4/14/2014,Stunning 1BR - SoHo Prime Location!,Manhattan,Apartment,Private room,10013,1,,,125,1,1
14296610,4/14/2014,Living room for rent near Times Sq.,Manhattan,Apartment,Private room,10036,1,,,95,1,0
14318669,4/15/2014,Lower East Side Apartment,Manhattan,Apartment,Entire home/apt,10002,2,,,200,1,0
14305428,4/15/2014,Beautiful Bright Soho Studio,Manhattan,Apartment,Entire home/apt,10012,1,,,163,1,0
14323194,4/15/2014,FURNISHED UPPER EAST SIDE STUDIO,Manhattan,Apartment,Entire home/apt,10021,1,,,"1,900",1,0
14337598,4/15/2014,NYC 1 Bedroom - Morningside Heights,Manhattan,Apartment,Entire home/apt,10027,2,,,138,1,0
14314025,4/15/2014,Room in beautiful brownstone,Brooklyn,Apartment,Private room,,1,,,48,1,0
14320459,4/15/2014,Fantastic Room in Williamsburg,Brooklyn,Apartment,Private room,11211,1,,,70,1,0
14341965,4/15/2014,"Welcome to Williamsburg, Brooklyn!",Brooklyn,Apartment,Private room,11211,1,,,130,1,0
14315359,4/15/2014,"1BR+BA in fresh, updated 2BR",Manhattan,Apartment,Private room,10031,1,,,65,1,0
14362849,4/16/2014,1 BR W 55 Prime near downtown/ park,Manhattan,Apartment,Entire home/apt,10019,2,,,160,1,0
14358525,4/16/2014,One Bedroom Upper East Side,Manhattan,Apartment,Entire home/apt,10021,2,,,208,1,0
14362849,4/16/2014,1 BR E 86 Heart of Upper East side,Manhattan,Apartment,Entire home/apt,10028,1,,,162,1,1
14363876,4/16/2014,"1 BR on UES, 83rd and Lex, Wi-fi",Manhattan,Apartment,Entire home/apt,10028,1,,,149,1,0
14379468,4/16/2014,Cozy and Chic 1 Bedroom!!,Manhattan,Apartment,Entire home/apt,10037,2,,,125,1,0
14367324,4/16/2014,Soho/Nolita Prime Studio,Manhattan,Apartment,Private room,10012,1,,,150,1,0
14344186,4/16/2014,Trendy Washington Heights,Manhattan,Apartment,Private room,10040,1,,,50,1,0
14378462,4/16/2014,Spacious Astoria Room in Apartment,Queens,Apartment,Private room,,1,,,67,1,0
14420886,4/17/2014,1 beautiful sun-lit room brooklyn,Brooklyn,Apartment,Private room,11237,1,,,66,1,0
14406362,4/17/2014,1 Bedroom Available in 2 BR Apt,Manhattan,Apartment,Private room,10032,1,,,60,1,0
14416310,4/17/2014,Cute bedroom off the L train,Queens,Apartment,Private room,11385,1,,,70,1,0
14403480,4/17/2014,Nice quiet place with backyard,Manhattan,Apartment,Shared room,10029,1,,,60,1,0
14442108,4/18/2014,Lovely Studio in East Village/LES,Manhattan,Apartment,Entire home/apt,10009,1,,,185,1,0
14436725,4/18/2014,Studio in West Village (near NYU),Manhattan,Apartment,Entire home/apt,10014,1,,,175,1,0
14451698,4/18/2014,Fantastic Location One Bed Room Apt,Manhattan,Apartment,Entire home/apt,10023,2,,,190,1,1
14453929,4/18/2014,BROOKLYN CROWN HEIGHTS QUEER HOUSE,Brooklyn,Apartment,Private room,11216,1,,,65,1,0
14484505,4/19/2014,Stay & Feel at home in Brooklyn NY,Brooklyn,Apartment,Private room,11213,1,,,85,1,0
14477839,4/19/2014,LARGE and SUNNY room in GREENPOINT,Brooklyn,Apartment,Private room,11222,1,,,60,1,0
14479074,4/19/2014,Large Room with amazing views!!,Manhattan,Apartment,Private room,10044,1,,,60,1,0
14484505,4/19/2014,AWESOME location to Know BROOKLYN,Brooklyn,Apartment,Shared room,11213,1,,,98,1,0
14503892,4/20/2014,"Sunny 1BD, balcony, W/D & Subway!",Manhattan,Apartment,Entire home/apt,10029,1,,,200,1,0
14509754,4/20/2014,WATERFRONT EXPEREINCE!!,Brooklyn,Apartment,Private room,11211,1,,,150,1,0
14504117,4/20/2014,Quiet + Sunny Room in Bed-Stuy,Brooklyn,Apartment,Private room,11216,1,,,50,1,0
14495918,4/20/2014,Cosy Room in Greenpoint,Brooklyn,Apartment,Private room,11222,1,,,49,1,0
14514343,4/20/2014,Master w/view and in-suite Bathroom,Manhattan,Apartment,Private room,10128,1,,,185,1,0
14520107,4/20/2014,Cozy Modern Bedroom / King Size Bed,Manhattan,Bed & Breakfast,Private room,10032,1,,,135,1,0
14564240,4/21/2014,Sleep with the Statue of Liberty!,Manhattan,Apartment,Entire home/apt,10004,1,,,400,1,0
14545414,4/21/2014,Great room in Brooklyn for $49,Brooklyn,Apartment,Private room,11207,1,,,49,1,0
14607896,4/22/2014,Lux Penthouse Duplex over 4000SF,Manhattan,Apartment,Entire home/apt,10003,6,,,"1,750",1,0
14578100,4/22/2014,Great one bedroom in luxury bld,Manhattan,Apartment,Entire home/apt,10023,2,,,230,1,0
14586567,4/22/2014,Studio in UWS- Manhattan,Manhattan,Apartment,Entire home/apt,10025,1,,,150,1,0
14567234,4/22/2014,2 Rooms Apt. Upper East Side,Manhattan,Apartment,Entire home/apt,10028,1,,,130,1,0
14588407,4/22/2014,Fashion Studio w/designer bedroom,Brooklyn,Apartment,Private room,11221,1,,,103,1,1
14608821,4/22/2014,Lovely Bedroom in Trendy Brooklyn,Brooklyn,Apartment,Private room,11238,1,,,42,1,0
14654744,4/23/2014,"Bayridge, Brooklyn 1 bedroom apt",Brooklyn,Apartment,Entire home/apt,11209,1,,,80,1,0
14645706,4/23/2014,Sunny luxury 1Br/King in Chelsea,Manhattan,Apartment,Entire home/apt,10011,1,,,300,1,0
14614795,4/23/2014,Spacious and renovated 1 Bedr ap.,Manhattan,Apartment,Entire home/apt,10032,2,,,120,1,0
14651423,4/23/2014,Large room in a super cool apt.,Brooklyn,Apartment,Private room,11226,2,,,60,1,0
14635953,4/23/2014,Cosy East Village Room,Manhattan,Apartment,Private room,10009,1,,,89,1,1
14655657,4/23/2014,Sunny SoHo Sanctuary,Manhattan,Loft,Private room,10013,1,,,160,1,0
14688093,4/24/2014,Spacious 2 BDR with 2 BATH sleep 10,Manhattan,Apartment,Entire home/apt,10018,8,,,320,1,0
